Colony,OID_,TL_id,TL_Date,TL_Class,TL_Note,Area,Plot_ID,Year,Reef,EcoSiteID
1157,12,5,1/10/21,Spis, ,0.001077205,ONMO_FR2D_P3,2021,Moore,ONMO_FR2D
1158,13,6,1/10/21,Spis, ,0.003018379,ONMO_FR2D_P3,2021,Moore,ONMO_FR2D
1159,15,9,1/10/21,Spis, ,0.000772493,ONMO_FR2D_P3,2021,Moore,ONMO_FR2D
1160,25,7,1/10/21,Spis, ,0.001561181,ONMO_FR2D_P3,2021,Moore,ONMO_FR2D
1161,1,11,1/10/21,Spis, ,0.011212536,ONMO_FR2D_P4,2021,Moore,ONMO_FR2D
1162,2,12,1/10/21,Spis, ,0.006381808,ONMO_FR2D_P4,2021,Moore,ONMO_FR2D
1163,3,14,1/10/21,Spis, ,0.0051464,ONMO_FR2D_P4,2021,Moore,ONMO_FR2D
1164,13,3,1/10/21,Spis, ,0.003679261,ONMO_FR2D_P4,2021,Moore,ONMO_FR2D
1165,19,9,1/10/21,Spis, ,0.011672374,ONMO_FR2D_P4,2021,Moore,ONMO_FR2D
1166,20,10,1/10/21,Spis, ,0.00235223,ONMO_FR2D_P4,2021,Moore,ONMO_FR2D
1167,61,61,1/10/21,Spis, ,0.004329688,ONMO_FR2S_P1,2021,Moore,ONMO_FR2S
1168,94,95,1/10/21,Spis, ,0.009403151,ONMO_FR2S_P1,2021,Moore,ONMO_FR2S
1169,104,104,1/10/21,Spis, ,0.003672571,ONMO_FR2S_P1,2021,Moore,ONMO_FR2S
1170,106,106,1/10/21,Spis,v,0.022107544,ONMO_FR2S_P1,2021,Moore,ONMO_FR2S
1171,107,107,1/10/21,Spis,v,0.008190804,ONMO_FR2S_P1,2021,Moore,ONMO_FR2S
1172,20,20,1/10/21,Spis,v,0.014253165,ONMO_FR2S_P2,2021,Moore,ONMO_FR2S
1173,103,103,1/10/21,Spis, ,0.002708301,ONMO_FR2S_P3,2021,Moore,ONMO_FR2S
1174,20,67,1/10/21,Spis, ,0.004670249,ONMO_FR2S_P4,2021,Moore,ONMO_FR2S
1175,21,68,1/10/21,Spis, ,0.014242702,ONMO_FR2S_P4,2021,Moore,ONMO_FR2S
1176,22,69,1/10/21,Spis, ,0.002991425,ONMO_FR2S_P4,2021,Moore,ONMO_FR2S
1177,23,72,1/10/21,Spis,v,0.004650983,ONMO_FR2S_P4,2021,Moore,ONMO_FR2S
1178,24,80,1/10/21,Spis,v,0.009363832,ONMO_FR2S_P4,2021,Moore,ONMO_FR2S
1179,25,85,1/10/21,Spis, ,0.049782358,ONMO_FR2S_P4,2021,Moore,ONMO_FR2S
1180,107,70,1/10/21,Spis, ,0.004147468,ONMO_FR2S_P4,2021,Moore,ONMO_FR2S
1181,109,73,1/10/21,Spis,v,0.007741118,ONMO_FR2S_P4,2021,Moore,ONMO_FR2S
1182,110,74,1/10/21,Spis,v,0.008421589,ONMO_FR2S_P4,2021,Moore,ONMO_FR2S
1183,6,7,1/10/21,Spis, ,0.009422473,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1184,10,11,1/10/21,Spis, ,0.004748394,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1185,11,12,1/10/21,Spis, ,0.003904206,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1186,12,13,1/10/21,Spis, ,0.001668643,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1187,14,15,1/10/21,Spis,v,0.014615973,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1188,16,17,1/10/21,Spis, ,0.002791633,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1189,18,19,1/10/21,Spis,v,0.005214346,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1190,25,26,1/10/21,Spis, ,0.003066623,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1191,26,27,1/10/21,Spis, ,0.014233392,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1192,27,28,1/10/21,Spis,v,0.003453801,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1193,28,29,1/10/21,Spis, ,0.004374526,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1194,30,31,1/10/21,Spis,v,0.011161205,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1195,35,36,1/10/21,Spis, ,0.002394354,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1196,36,37,1/10/21,Spis, ,0.007403282,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1197,37,38,1/10/21,Spis, ,0.002659531,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1198,40,41,1/10/21,Spis, ,0.004631156,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1199,41,42,1/10/21,Spis, ,0.00509621,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1200,42,43,1/10/21,Spis, ,0.002041835,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1201,46,47,1/10/21,Spis, ,0.007439673,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1202,55,56,1/10/21,Spis, ,0.007704292,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1203,57,57,1/10/21,Spis, ,0.004068627,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1204,58,58,1/10/21,Spis, ,0.004315582,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1205,60,60,1/10/21,Spis, ,0.004000922,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1206,62,62,1/10/21,Spis, ,0.003281318,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1207,63,63,1/10/21,Spis, ,0.001419198,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1208,64,64,1/10/21,Spis, ,0.001382919,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1209,65,65,1/10/21,Spis,o,0.001129523,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1210,66,66,1/10/21,Spis, ,0.003307236,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1211,67,67,1/10/21,Spis, ,0.00520473,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1212,68,68,1/10/21,Spis,o,0.004484925,ONMO_LA1D_P1,2021,Moore,ONMO_LA1D
1213,6,6,1/10/21,Spis,v,0.00372217,ONMO_LA1D_P2,2021,Moore,ONMO_LA1D
1214,7,7,1/10/21,Spis,v,0.008073978,ONMO_LA1D_P2,2021,Moore,ONMO_LA1D
1215,12,12,1/10/21,Spis, ,0.004265032,ONMO_LA1D_P2,2021,Moore,ONMO_LA1D
1216,13,13,1/10/21,Spis, ,0.002440991,ONMO_LA1D_P2,2021,Moore,ONMO_LA1D
1217,21,21,1/10/21,Spis, ,0.002521984,ONMO_LA1D_P2,2021,Moore,ONMO_LA1D
1218,24,24,1/10/21,Spis, ,0.004956464,ONMO_LA1D_P2,2021,Moore,ONMO_LA1D
1219,33,33,1/10/21,Spis, ,0.00591934,ONMO_LA1D_P2,2021,Moore,ONMO_LA1D
1220,39,39,1/10/21,Spis, ,0.003499,ONMO_LA1D_P2,2021,Moore,ONMO_LA1D
1221,49,49,1/10/21,Spis, ,0.002492273,ONMO_LA1D_P2,2021,Moore,ONMO_LA1D
1222,52,52,1/10/21,Spis,o,0.005763767,ONMO_LA1D_P2,2021,Moore,ONMO_LA1D
1223,54,54,1/10/21,Spis, ,0.010100822,ONMO_LA1D_P2,2021,Moore,ONMO_LA1D
1224,0,20,1/10/21,Spis, ,0.003473649,ONMO_LA1D_P3,2021,Moore,ONMO_LA1D
1225,1,21,1/10/21,Spis, ,0.005203984,ONMO_LA1D_P3,2021,Moore,ONMO_LA1D
1226,9,22,1/10/21,Spis, ,0.005340198,ONMO_LA1D_P3,2021,Moore,ONMO_LA1D
1227,19,16,1/10/21,Spis, ,0.004594883,ONMO_LA1D_P3,2021,Moore,ONMO_LA1D
1228,26,26,1/10/21,Spis, ,0.008847586,ONMO_LA1D_P3,2021,Moore,ONMO_LA1D
1229,19,19,1/10/21,Spis, ,0.010098808,ONMO_LA1D_P4,2021,Moore,ONMO_LA1D
1230,44,44,1/10/21,Spis, ,0.002966719,ONMO_LA1D_P4,2021,Moore,ONMO_LA1D
1231,19,22,1/10/21,Spis,v,0.010365222,ONMO_LA1S_P1,2021,Moore,ONMO_LA1S
1232,52,53,1/10/21,Spis,v,0.00731017,ONMO_LA1S_P1,2021,Moore,ONMO_LA1S
1233,53,54,1/10/21,Spis,v,0.005776485,ONMO_LA1S_P1,2021,Moore,ONMO_LA1S
1234,7,8,1/10/21,Spis,v,0.007918587,ONMO_LA1S_P2,2021,Moore,ONMO_LA1S
1235,8,9,1/10/21,Spis,"v, o",0.002310406,ONMO_LA1S_P2,2021,Moore,ONMO_LA1S
1236,19,20,1/10/21,Spis, ,0.003103242,ONMO_LA1S_P2,2021,Moore,ONMO_LA1S
1237,22,24,1/10/21,Spis, ,0.002078121,ONMO_LA1S_P2,2021,Moore,ONMO_LA1S
1238,40,42,1/10/21,Spis, ,0.003226864,ONMO_LA1S_P2,2021,Moore,ONMO_LA1S
1239,49,50,1/10/21,Spis, ,0.001350973,ONMO_LA1S_P2,2021,Moore,ONMO_LA1S
1240,66,67,1/10/21,Spis, ,0.006613667,ONMO_LA1S_P2,2021,Moore,ONMO_LA1S
1241,67,68,1/10/21,Spis, ,0.008349832,ONMO_LA1S_P2,2021,Moore,ONMO_LA1S
1242,1,16,1/10/21,Spis, ,0.001859128,ONMO_LA1S_P3,2021,Moore,ONMO_LA1S
1243,2,0,1/10/21,Spis,v,0.002697285,ONMO_LA1S_P3,2021,Moore,ONMO_LA1S
1244,3,23,1/10/21,Spis, ,0.00359571,ONMO_LA1S_P3,2021,Moore,ONMO_LA1S
1245,4,24,1/10/21,Spis, ,0.002077936,ONMO_LA1S_P3,2021,Moore,ONMO_LA1S
1246,5,28,1/10/21,Spis,v,0.003328209,ONMO_LA1S_P3,2021,Moore,ONMO_LA1S
1247,8,3,1/10/21,Spis,v,0.0017004,ONMO_LA1S_P3,2021,Moore,ONMO_LA1S
1248,29,29,1/10/21,Spis, ,0.004101588,ONMO_LA1S_P3,2021,Moore,ONMO_LA1S
1249,13,24,1/10/21,Spis, ,0.003256809,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1250,14,25,1/10/21,Spis, ,0.002036007,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1251,15,26,1/10/21,Spis, ,0.002921405,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1252,16,29,1/10/21,Spis, ,0.00442442,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1253,17,31,1/10/21,Spis, ,0.002155974,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1254,18,34,1/10/21,Spis, ,0.005897472,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1255,19,35,1/10/21,Spis, ,0.004752576,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1256,65,46,1/10/21,Spis, ,0.004872625,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1257,66,53,1/10/21,Spis, ,0.001631835,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1258,13,24,1/10/21,Spis, ,0.003256809,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1259,14,25,1/10/21,Spis, ,0.002036007,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1260,15,26,1/10/21,Spis, ,0.002921405,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1261,16,29,1/10/21,Spis, ,0.00442442,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1262,17,31,1/10/21,Spis, ,0.002155974,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1263,18,34,1/10/21,Spis, ,0.005897472,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1264,19,35,1/10/21,Spis, ,0.004752576,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1265,65,46,1/10/21,Spis, ,0.004872625,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1266,66,53,1/10/21,Spis, ,0.001631835,ONMO_LA1S_P4,2021,Moore,ONMO_LA1S
1267,12,12,1/1/21,Spis,"v,1",0.101195065,PAPE_FR1D_P2,2021,Pelorus,PAPE_FR1D
1268,18,18,1/4/21,Spis,"v, ng, 900",0.059030539,TSAU_BA1S_P1,2021,Aukane,TSAU_BA1S
1269,26,26,1/4/21,Spis, ,0.031843777,TSAU_BA1S_P1,2021,Aukane,TSAU_BA1S
1270,0,57,1/4/21,Spis,"ng, 871, b",0.002668509,TSAU_BA2S_P1,2021,Aukane,TSAU_BA2S
1271,41,14,1/4/21,Spis,v,0.063779456,TSAU_BA2S_P1,2021,Aukane,TSAU_BA2S
1272,37,37,1/4/21,Spis,"ng, 885",0.003805261,TSAU_BA2S_P2,2021,Aukane,TSAU_BA2S
1273,2,2,1/4/21,Spis,v,0.00876932,TSAU_BA2S_P3,2021,Aukane,TSAU_BA2S
1274,8,8,1/4/21,Spis,"v, ng, 881",0.037224484,TSAU_BA2S_P3,2021,Aukane,TSAU_BA2S
1275,20,20,1/4/21,Spis, ,0.0491128,TSAU_BA2S_P3,2021,Aukane,TSAU_BA2S
1276,21,21,1/4/21,Spis, ,0.012272291,TSAU_BA2S_P3,2021,Aukane,TSAU_BA2S
1277,14,14,1/4/21,Spis,"v, o, ng, 876",0.013020255,TSAU_BA2S_P4,2021,Aukane,TSAU_BA2S
1278,21,14,1/4/21,Spis,v,0.009616327,TSAU_FL1S_P1,2021,Aukane,TSAU_FL1S
1279,59,63,1/4/21,Spis,"v, ng, 861",0.004084667,TSAU_FL1S_P1,2021,Aukane,TSAU_FL1S
1280,13,14,1/4/21,Spis,v,0.023318173,TSAU_FL1S_P2,2021,Aukane,TSAU_FL1S
1281,16,19,1/4/21,Spis,"v, o, ng, 863",0.025225774,TSAU_FL1S_P2,2021,Aukane,TSAU_FL1S
1282,51,51,1/4/21,Spis,"v, ng, 862, b",0.023445512,TSAU_FL1S_P2,2021,Aukane,TSAU_FL1S
1283,27,27,1/4/21,Spis,"ng, 867",0.065231343,TSAU_FL1S_P3,2021,Aukane,TSAU_FL1S
1284,36,36,1/4/21,Spis, ,0.005455069,TSAU_FL1S_P3,2021,Aukane,TSAU_FL1S
1285,65,65,1/4/21,Spis,"v, ng, 868, b",0.067802846,TSAU_FL1S_P3,2021,Aukane,TSAU_FL1S
1286,0,0,1/4/21,Spis,"v, ng, 865",0.021278224,TSAU_FL1S_P4,2021,Aukane,TSAU_FL1S
1287,41,42,1/4/21,Spis, ,0.031205548,TSAU_FL1S_P4,2021,Aukane,TSAU_FL1S
1288,110,111,1/4/21,Spis, ,0.046418674,TSAU_FL1S_P4,2021,Aukane,TSAU_FL1S
1289,115,116,1/4/21,Spis, ,0.001785122,TSAU_FL1S_P4,2021,Aukane,TSAU_FL1S
1290,21,20,1/4/21,Spis,v,0.063265425,TSAU_FR1S_P3,2021,Aukane,TSAU_FR1S
1291,30,29,1/4/21,Spis,v,0.016627171,TSAU_FR1S_P3,2021,Aukane,TSAU_FR1S
1292,39,39,1/4/21,Spis,v,0.016592049,TSAU_FR1S_P4,2021,Aukane,TSAU_FR1S
1293,0,0,1/4/21,Spis,v,0.05373473,TSAU_FR2S_P4,2021,Aukane,TSAU_FR2S
1294,41,2,1/4/21,Spis,"ng, 960",0.037950584,TSMA_BA1S_P3,2021,Masig,TSMA_BA1S
1295,43,12,1/4/21,Spis,"ng, 961",0.008559111,TSMA_BA1S_P3,2021,Masig,TSMA_BA1S
1296,59,59,1/4/21,Spis,"ng, 977",0.013882125,TSMA_BA2D_P4,2021,Masig,TSMA_BA2D
1297,10,12,1/4/21,Spis,"ng, 1039",0.003415274,TSMA_BA2S_P1,2021,Masig,TSMA_BA2S
1298,30,31,1/4/21,Spis,"v, ng, 1027",0.030021554,TSMA_BA2S_P2,2021,Masig,TSMA_BA2S
1299,7,5,1/4/21,Spis,o,0.0058115,TSMA_BA2S_P4,2021,Masig,TSMA_BA2S
1300,37,32,1/4/21,Spis,v,0.022566089,TSMA_FL1S_P1,2021,Masig,TSMA_FL1S
1301,8,8,1/4/21,Spis,"ng, 1015,,b",0.00797792,TSMA_FL1S_P3,2021,Masig,TSMA_FL1S
1302,0,0,1/4/21,Spis,"ng, 1010",0.031670291,TSMA_FL1S_P4,2021,Masig,TSMA_FL1S
1303,18,18,1/4/21,Spis,v,0.057109702,TSMA_FR1S_P1,2021,Masig,TSMA_FR1S
1304,2,2,1/4/21,Spis,"v, ng, 914",0.010998731,TSMA_FR1S_P2,2021,Masig,TSMA_FR1S
1305,4,4,1/4/21,Spis,"ng, 916",0.010759726,TSMA_FR1S_P2,2021,Masig,TSMA_FR1S
1306,11,11,1/4/21,Spis,"v, o",0.042383893,TSMA_FR1S_P2,2021,Masig,TSMA_FR1S
1307,12,12,1/4/21,Spis,v,0.056047391,TSMA_FR1S_P2,2021,Masig,TSMA_FR1S
1308,27,27,1/4/21,Spis, ,0.004693102,TSMA_FR1S_P2,2021,Masig,TSMA_FR1S
1309,33,33,1/4/21,Spis,o,0.007366709,TSMA_FR1S_P2,2021,Masig,TSMA_FR1S
1310,39,39,1/4/21,Spis, ,0.007177129,TSMA_FR1S_P2,2021,Masig,TSMA_FR1S
1311,46,46,1/4/21,Spis, ,0.004693764,TSMA_FR1S_P2,2021,Masig,TSMA_FR1S
1312,32,32,1/4/21,Spis,"v, ng, 922, b",0.039585584,TSMA_FR1S_P3,2021,Masig,TSMA_FR1S
1313,33,0,1/4/21,Spis,"ng, 917",0.005821874,TSMA_FR1S_P4,2021,Masig,TSMA_FR1S
1314,35,8,1/4/21,Spis, ,0.008947437,TSMA_FR1S_P4,2021,Masig,TSMA_FR1S
1315,27,0,1/4/21,Spis,"ng, 948",0.020507449,TSMA_FR2S_P1,2021,Masig,TSMA_FR2S
1316,33,18,1/4/21,Spis, ,0.001240789,TSMA_FR2S_P1,2021,Masig,TSMA_FR2S
1317,34,20,1/4/21,Spis, ,0.067343831,TSMA_FR2S_P1,2021,Masig,TSMA_FR2S
1318,28,26,1/4/21,Spis, ,0.00894432,TSMA_FR2S_P2,2021,Masig,TSMA_FR2S
1319,40,40,1/4/21,Spis, ,0.00752598,TSMA_FR2S_P2,2021,Masig,TSMA_FR2S
1320,37,13,1/4/21,Spis,o,0.044155349,TSMA_FR2S_P3,2021,Masig,TSMA_FR2S
1321,38,18,1/4/21,Spis,o,0.007530997,TSMA_FR2S_P3,2021,Masig,TSMA_FR2S
1322,5,5,1/4/21,Spis,v,0.002134559,TSMA_FR2S_P4,2021,Masig,TSMA_FR2S
1323,8,8,1/4/21,Spis, ,0.04681174,TSMA_FR2S_P4,2021,Masig,TSMA_FR2S
1324,43,43,1/4/21,Spis,"v, ng, 941",0.019745532,TSMA_FR2S_P4,2021,Masig,TSMA_FR2S
1325,55,55,1/4/21,Spis, ,0.024298756,TSMA_FR2S_P4,2021,Masig,TSMA_FR2S
1326,56,56,1/4/21,Spis,v,0.035774625,TSMA_FR2S_P4,2021,Masig,TSMA_FR2S
1327,57,57,1/4/21,Spis,v,0.072547103,TSMA_FR2S_P4,2021,Masig,TSMA_FR2S
1328,31,33,1/4/21,Spis, ,0.029016673,TSMA_LA1S_P1,2021,Masig,TSMA_LA1S
1329,36,38,1/4/21,Spis,v,0.031765356,TSMA_LA1S_P1,2021,Masig,TSMA_LA1S
1330,48,49,1/4/21,Spis,"ng, 1004",0.01820183,TSMA_LA1S_P1,2021,Masig,TSMA_LA1S
1331,61,62,1/4/21,Spis,pm,0.023583291,TSMA_LA1S_P1,2021,Masig,TSMA_LA1S
1332,15,17,1/4/21,Spis,v,0.02273351,TSMA_LA1S_P2,2021,Masig,TSMA_LA1S
1333,27,29,1/4/21,Spis, ,0.03853991,TSMA_LA1S_P2,2021,Masig,TSMA_LA1S
1334,29,31,1/4/21,Spis,v,0.030098647,TSMA_LA1S_P2,2021,Masig,TSMA_LA1S
1335,39,39,1/4/21,Spis, ,0.028474832,TSMA_LA1S_P2,2021,Masig,TSMA_LA1S
1336,24,25,1/4/21,Spis, ,0.002994897,TSMA_LA1S_P3,2021,Masig,TSMA_LA1S
1337,24,24,1/4/21,Spis, ,0.005908394,TSMA_LA1S_P4,2021,Masig,TSMA_LA1S
1338,31,31,1/4/21,Spis, ,0.00377627,TSMA_LA1S_P4,2021,Masig,TSMA_LA1S
1339,44,44,1/4/21,Spis,"v, ng, 999",0.039039035,TSMA_LA1S_P4,2021,Masig,TSMA_LA1S
1340,69,70,1/4/21,Spis, ,0.020010684,TSMA_LA1S_P4,2021,Masig,TSMA_LA1S
1341,82,83,1/4/21,Spis,o,0.01397323,TSMA_LA1S_P4,2021,Masig,TSMA_LA1S
